Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SwatchColor[0],SwatchColor[1]
Medium Ornate,7706,689,141,3,3,0,90001,0,0
Long,7707,689,141,4,4,0,90001,0,0
Long Ornate,7708,689,141,5,5,0,90001,0,0
Short,7711,691,141,0,0,0,90001,0,0
Long,7712,691,141,1,1,0,90001,0,0
,7713,686,146,1,7,8,90001,7444155,-14540254
,7714,686,146,4,8,8,90001,10006978,-14540254
,7715,686,146,7,9,8,90001,6850664,-14540254
,7716,686,146,10,22,8,90001,9192737,-14540254
,7717,686,146,13,20,8,90001,12033377,-14540254
,7718,686,146,16,21,8,90001,7618339,-14540254
,7719,687,146,1,7,8,90001,7444155,-14540254
,7720,687,146,4,8,8,90001,10006978,-14540254
,7721,687,146,7,9,8,90001,6850664,-14540254
,7722,687,146,10,22,8,90001,9192737,-14540254
,7723,687,146,13,20,8,90001,12033377,-14540254
,7724,687,146,16,21,8,90001,7618339,-14540254
None,7747,695,141,0,0,0,90001,0,0
Splayed,7748,695,141,5,5,0,90001,0,0
Double,7749,695,141,2,2,0,90001,0,0
Fanned,7750,695,141,4,4,0,90001,0,0
Single,7751,695,141,1,1,0,90001,0,0
Paired,7752,695,141,7,7,0,90001,0,0
Uniform,7753,695,141,6,6,0,90001,0,0
Twin,7754,695,141,3,3,0,90001,0,0
Thin,7764,697,141,0,0,0,90001,0,0
Thick,7765,697,141,1,1,0,90001,0,0
Bare,7767,132,141,0,0,0,90001,0,0
Goatee,7768,132,141,9,9,0,90001,0,0
Ducktail,7769,132,141,10,10,0,90001,0,0
Thin Braids,7770,130,141,14,14,0,90001,0,0
Chonmage,7771,130,141,15,15,0,90001,0,0
Topknot,7772,130,141,16,16,0,90001,0,0
Ponytail,7773,130,141,17,17,0,90001,0,0
Wild,7774,130,141,18,18,0,90001,0,0
Fan,7775,130,141,19,19,0,90001,0,0
Side Swept,7776,130,141,20,20,0,90001,0,0
Thick Knot,7777,130,141,21,21,0,90001,0,0
Short,7778,130,141,22,22,0,90001,0,0
Ponytail,7779,135,141,18,18,0,90001,0,0
Pull Through,7780,135,141,19,19,0,90001,0,0
Braided,7781,135,141,20,20,0,90001,0,0
Tied Strands,7782,135,141,21,21,0,90001,0,0
Donut Bun,7783,135,141,22,22,0,90001,0,0
High Bun,7784,135,141,23,23,0,90001,0,0
Arched,7785,137,141,8,8,0,90001,0,0
Forward,7786,137,141,9,9,0,90001,0,0
Ram,7787,137,141,10,10,0,90001,0,0
High,7788,137,141,11,11,0,90001,0,0
None,7791,699,141,0,0,0,90001,0,0
Circlet,7792,699,159,1,1,0,90001,0,0
None,7796,701,141,0,0,0,90001,0,0
Braided Chain,7797,701,160,1,1,0,90001,0,0
Bejeweled Bow,7798,701,161,2,2,0,90001,0,0
None,7801,703,141,0,0,0,90001,0,0
Circlet,7802,703,163,1,1,0,90001,0,0
None,7806,705,141,0,0,0,90001,0,0
Lance Tip,7807,705,164,1,1,0,90001,0,0
Barbed Tip,7808,705,165,2,2,0,90001,0,0
,7812,136,141,11,8,0,90001,-12289132,0
,7813,136,141,12,2,0,90001,-7703199,0
,7814,136,141,13,22,0,90001,-5413504,0
,7818,131,141,12,8,0,90001,-12289132,0
,7819,131,141,13,2,0,90001,9074017,0
,7820,131,141,14,22,0,90001,-5413504,0
,7824,133,141,19,25,0,90001,-26215,0
,7825,133,141,20,4,0,90001,-13380609,0
,7826,133,141,21,24,0,90001,-8627047,0
,7836,128,141,21,28,0,90001,-19790,0
,7837,128,141,22,3,0,90001,-13380609,0
,7838,128,141,23,26,0,90001,-8627047,0
Tuskarr,7839,706,141,3,3,0,90001,0,0
None,7840,706,141,0,0,0,90001,0,0
None,7845,708,141,0,0,0,90001,0,0
Crescent,7846,708,141,1,1,0,90001,0,0
Rings,7847,708,141,2,2,0,90001,0,0
Blades,7848,708,141,3,3,0,90001,0,0
None,7853,710,141,0,0,0,90001,0,0
Chain,7854,710,141,1,1,0,90001,0,0
Choker,7855,710,141,2,2,0,90001,0,0
Vine,7856,710,141,3,3,0,90001,0,0
None,7861,712,141,0,0,0,90001,0,0
Ring,7862,712,141,1,1,0,90001,0,0
Septum,7863,712,141,2,2,0,90001,0,0
Stud,7864,712,141,3,3,0,90001,0,0
None,7868,714,141,0,0,0,90001,0,0
Circlet,7869,714,141,1,1,0,90001,0,0
Vine,7870,714,141,2,2,0,90001,0,0
None,7963,724,141,0,0,0,90001,0,0
Woven,7964,724,141,1,1,0,90001,0,0
Bob,7983,51,141,16,16,0,90001,0,0
Topknot,7984,51,141,17,17,0,90001,0,0
Sombra,7985,51,141,18,18,0,90001,0,0
Shaggy,7986,51,141,19,19,0,90001,0,0
,7992,726,141,0,3,0,90001,7183880,0
,7993,726,141,1,1,0,90001,11549712,0
,7994,726,141,2,5,0,90001,8463260,0
,7995,726,141,3,4,0,90001,2133904,0
,7996,726,141,4,2,0,90001,11569692,0
Undercut,7997,42,141,13,13,0,90001,0,0
Bun,7998,42,141,14,14,0,90001,0,0
Flipped,7999,42,141,15,15,0,90001,0,0
Bald Tail,8000,42,141,16,16,0,90001,0,0
None,8018,728,141,0,0,0,90001,0,0
Vines,8019,728,141,1,1,0,90001,0,0
,8040,730,141,0,3,0,90001,7183880,0
,8041,730,141,1,1,0,90001,11549712,0
,8042,730,141,2,5,0,90001,8463260,0
,8043,730,141,3,4,0,90001,2133904,0
,8044,730,141,4,2,0,90001,11569692,0
Thin,8052,732,141,0,0,0,90001,0,0
Short,8053,732,141,3,3,0,90001,0,0
Feral,8054,732,141,2,2,0,90001,0,0
Rough,8055,732,141,4,4,0,90001,0,0
Thick,8056,732,141,1,1,0,90001,0,0
Thin,8062,734,141,0,0,0,90001,0,0
Short,8063,734,141,3,3,0,90001,0,0
Feral,8064,734,141,2,2,0,90001,0,0
Rough,8065,734,141,4,4,0,90001,0,0
Thick,8066,734,141,1,1,0,90001,0,0
Long,8071,736,141,0,0,0,90001,0,0
Short,8072,736,141,1,1,0,90001,0,0
Lifted,8073,736,141,2,2,0,90001,0,0
Wild,8074,736,141,3,3,0,90001,0,0
Long,8083,738,141,1,1,0,90001,0,0
Flat,8084,738,141,2,2,0,90001,0,0
Short,8085,738,141,3,3,0,90001,0,0
Owl,8086,738,141,4,4,0,90001,0,0
Thick,8087,738,141,5,5,0,90001,0,0
Wild,8088,738,141,6,6,0,90001,0,0
Bushy,8089,738,141,7,7,0,90001,0,0
Overgrown,8090,738,141,8,8,0,90001,0,0
Shaved,8091,738,141,0,0,0,90001,0,0
None,8093,739,141,0,0,0,90001,0,0
Short,8094,739,141,2,2,0,90001,0,0
Medium,8095,739,141,3,3,0,90001,0,0
Long,8096,739,141,4,4,0,90001,0,0
None,8099,740,141,0,0,0,90001,0,0
Full,8100,740,141,2,2,0,90001,0,0
Thick,8101,740,141,3,3,0,90001,0,0
Groomed,8102,740,141,4,4,0,90001,0,0
Medium,8105,44,141,2,2,0,90001,0,0
Short,8106,44,141,1,1,0,90001,0,0
Thin,8107,740,141,1,1,0,90001,0,0
Groomed,8108,739,141,1,1,0,90001,0,0
Teldrassil,8114,742,141,1,2,0,90001,0,0
Scratch,8115,742,141,2,3,0,90001,0,0
Claw,8116,742,141,3,5,0,90001,0,0
Swipe,8117,742,141,4,1,0,90001,0,0
Rip,8118,742,141,5,4,0,90001,0,0
Teldrassil,8124,744,141,1,2,0,90001,0,0
Rip,8125,744,141,2,4,0,90001,0,0
Claw,8126,744,141,3,5,0,90001,0,0
Scratch,8127,744,141,4,3,0,90001,0,0
Swipe,8128,744,141,5,1,0,90001,0,0
None,8129,742,141,0,0,0,90001,0,0
None,8130,744,141,0,0,0,90001,0,0
,8135,43,141,16,1,0,90001,-6070746,0
,8136,43,141,17,25,0,90001,3288622,0
,8137,43,141,18,22,0,90001,-7598219,0
Shadow,8148,376,141,7,7,0,90001,0,0
Moon,8149,376,141,8,8,0,90001,0,0
Ancient,8150,376,141,9,9,0,90001,0,0
Wild,8151,376,141,10,10,0,90001,0,0
Owl,8152,376,141,11,11,0,90001,0,0
,8161,52,141,15,1,0,90001,-6070746,0
,8162,52,141,16,25,0,90001,3288622,0
,8163,52,141,17,22,0,90001,-7598219,0
None,8166,46,169,0,0,0,90001,0,0
None,8172,55,171,0,0,0,90001,0,0
,8173,745,173,1,2,0,90001,-8411605,0
,8174,745,173,2,3,0,90001,-11495872,0
,8175,745,173,3,4,0,90001,-13007277,0
,8176,745,173,4,5,0,90001,-14790592,0
,8177,745,173,5,6,0,90001,-10402160,0
,8178,745,173,6,7,0,90001,-6542727,0
,8179,745,173,7,1,0,90001,-7267043,0
,8180,745,337,8,8,0,90001,-9089701,0
,8181,745,175,9,9,0,90001,-11241398,0
None,8290,745,174,0,0,0,90001,0,0
,8294,49,141,24,9,0,90001,7627894,0
,8295,49,141,25,8,0,90001,10060425,0
,8296,49,141,26,10,0,90001,4477786,0
,8303,40,141,24,12,0,90001,12754584,0
,8304,40,141,25,4,0,90001,7428969,0
,8305,40,141,26,6,0,90001,7036016,0
,8317,747,146,0,3,0,90001,-3057102,0
,8318,747,146,1,4,0,90001,-3173328,0
,8319,747,146,2,10,0,90001,-1026900,0
,8320,747,146,3,2,0,90001,-3909553,0
,8321,747,146,4,8,0,90001,-12934211,0
,8322,747,146,5,7,0,90001,-12344994,0
,8323,747,146,6,6,0,90001,-12274405,0
,8324,747,146,7,9,0,90001,-10384385,0
,8325,747,146,8,1,0,90001,-9746113,0
,8326,747,146,9,5,0,90001,-7412924,0
,8327,747,142,10,70,0,90001,0,0
,8350,750,146,0,3,0,90001,-3057102,0
,8351,750,146,1,4,0,90001,-3173328,0
,8352,750,146,2,10,0,90001,-1026900,0
,8353,750,146,3,2,0,90001,-3909553,0
,8354,750,146,4,8,0,90001,-12934211,0
,8355,750,146,5,7,0,90001,-12344994,0
,8356,750,146,6,6,0,90001,-12274405,0
,8357,750,146,7,9,0,90001,-10384385,0
,8358,750,146,8,1,0,90001,-9746113,0
,8359,750,146,9,5,0,90001,-7412924,0
,8360,750,142,10,70,0,90001,0,0
,8361,747,10,11,1000,0,90001,0,0
,8362,750,10,11,1000,0,90001,0,0
Nub,8363,751,141,0,0,0,90001,0,0
Long,8364,751,141,1,1,0,90001,0,0
Flame,8365,230,141,19,19,0,90001,0,0
Headband,8366,230,141,20,20,0,90001,0,0
Parted,8367,230,141,21,21,0,90001,0,0
Headband,8368,385,141,20,20,0,90001,0,0
Foxtail,8369,385,141,21,21,0,90001,0,0
Hanzo,8370,385,141,22,22,0,90001,0,0
,8374,383,141,15,51,0,90001,-3367080,0
,8375,383,141,16,52,0,90001,-11375991,0
,8376,383,141,17,53,0,90001,-5008205,0
,8380,387,141,15,51,0,90001,-3367080,0
,8381,387,141,16,52,0,90001,-11375991,0
,8382,387,141,17,53,0,90001,-5008205,0
,8386,231,141,13,8,0,90001,-1704192,0
,8387,231,141,14,12,0,90001,-9072129,0
,8388,231,141,15,10,0,90001,-16726110,0
None,8389,752,141,0,0,0,90001,0,0
Barbels,8390,752,141,1,1,0,90001,0,0
Whiskers,8391,752,141,2,2,0,90001,0,0
Bristles,8392,752,141,3,3,0,90001,0,0
Strands,8393,752,141,4,4,0,90001,0,0
None,8394,753,141,0,0,0,90001,0,0
Medium,8395,753,141,1,1,0,90001,0,0
Thick,8396,753,141,2,2,0,90001,0,0
Thin,8397,753,141,3,3,0,90001,0,0
Sideburns,8398,386,141,3,3,0,90001,0,0
Cords,8399,752,141,5,5,0,90001,0,0
Bushy,8400,753,141,4,4,0,90001,0,0
,8435,756,146,0,0,0,90001,8857120,0
,8436,756,146,1,1,0,90001,15607591,0
,8437,756,146,2,2,0,90001,-39424,0
,8438,756,146,3,3,0,90001,14671928,0
,8439,756,146,4,5,0,90001,4382167,0
,8440,756,146,5,4,0,90001,-15684318,0
,8441,756,146,6,6,0,90001,3906555,0
,8442,756,146,7,7,0,90001,1065122,0
,8443,756,146,8,9,0,90001,12787307,0
,8444,756,146,9,8,0,90001,10957525,0
,8445,756,146,10,29,8,90001,-14540254,0
,8446,756,146,11,30,8,90001,-39424,-14540254
,8447,756,146,12,32,8,90001,-14540254,8857120
,8448,756,146,13,33,8,90001,-14540254,1065122
,8449,756,146,14,31,8,90001,-15684318,-14540254
,8450,756,12,15,100,0,90001,16773502,0
,8451,756,142,16,101,0,90001,0,0
,8452,757,146,0,0,0,90001,8857120,0
,8453,757,146,1,1,0,90001,15607591,0
,8454,757,146,2,2,0,90001,16737792,0
,8455,757,146,3,3,0,90001,14671928,0
,8456,757,146,4,5,0,90001,4382167,0
,8457,757,146,5,4,0,90001,1092898,0
,8458,757,146,6,6,0,90001,3906555,0
,8459,757,146,7,7,0,90001,1065122,0
,8460,757,146,8,9,0,90001,12787307,0
,8461,757,146,9,8,0,90001,10957525,0
,8462,757,146,10,29,8,90001,-14540254,0
,8463,757,146,11,30,8,90001,-39424,-14540254
,8464,757,146,12,32,8,90001,-14540254,8857120
,8465,757,146,13,33,8,90001,-14540254,1065122
,8466,757,146,14,31,8,90001,-15684318,-14540254
,8467,757,12,15,100,0,90001,16773502,0
,8468,757,142,16,101,0,90001,0,0
,8469,756,10,17,102,0,90001,0,0
,8470,757,10,17,102,0,90001,0,0
None,8474,759,141,0,0,0,90001,0,0
Ring,8475,759,141,1,1,0,90001,0,0
Bone,8476,759,141,2,2,0,90001,0,0
None,8480,761,141,0,0,0,90001,0,0
Ring,8481,761,141,1,1,0,90001,0,0
Bone,8482,761,141,2,2,0,90001,0,0
None,8495,764,141,0,0,0,90001,0,0
Studs,8496,764,141,1,1,0,90001,0,0
Mixed,8497,764,141,2,2,0,90001,0,0
Rings,8498,764,141,3,3,0,90001,0,0
Ivory,8499,764,141,4,4,0,90001,0,0
Bone,8500,764,141,5,5,0,90001,0,0
None,8509,766,141,0,0,0,90001,0,0
Hoops,8510,766,141,1,1,0,90001,0,0
Ivory,8511,766,141,2,2,0,90001,0,0
Bone,8512,766,141,3,3,0,90001,0,0
Tusks,8513,766,141,4,4,0,90001,0,0
Mixed,8514,766,141,5,5,0,90001,0,0
Rings,8515,766,141,6,6,0,90001,0,0
Studs,8516,766,141,7,7,0,90001,0,0
Flared,8517,92,141,13,13,0,90001,0,0
Tropical,8518,92,141,14,14,0,90001,0,0
Mane,8519,92,141,15,15,0,90001,0,0
Slick,8520,92,141,16,16,0,90001,0,0
Jungle,8521,92,141,17,17,0,90001,0,0
Bangs,8522,97,141,13,13,0,90001,0,0
Ponytail,8523,97,141,14,14,0,90001,0,0
Long,8524,97,141,15,15,0,90001,0,0
Undercut,8525,97,141,16,16,0,90001,0,0
,8529,98,141,14,6,0,90001,-6723790,0
,8530,98,141,15,4,0,90001,-9940936,0
,8531,98,141,16,22,0,90001,-8257438,0
,8535,93,141,14,6,0,90001,10053426,0
,8536,93,141,15,4,0,90001,6836280,0
,8537,93,141,16,22,0,90001,8519778,0
None,8538,767,141,0,0,0,90001,0,0
Berserker,8539,767,141,1,1,0,90001,0,0
Fangs,8540,767,141,2,2,0,90001,0,0
Mask,8541,767,141,3,3,0,90001,0,0
Oni,8542,767,141,4,4,0,90001,0,0
Prophet,8543,767,141,5,5,0,90001,0,0
War,8544,767,141,6,6,0,90001,0,0
Voodoo,8545,767,141,7,7,0,90001,0,0
Skull,8546,767,141,8,8,0,90001,0,0
Ritual,8547,767,141,9,9,0,90001,0,0
None,8548,769,141,0,0,0,90001,0,0
Voodoo,8549,769,141,1,1,0,90001,0,0
Bones,8550,769,141,2,2,0,90001,0,0
Ritual,8551,769,141,3,3,0,90001,0,0
None,8552,773,141,0,0,0,90001,0,0
Voodoo,8553,773,141,1,1,0,90001,0,0
Bones,8554,773,141,2,2,0,90001,0,0
Ritual,8555,773,141,3,3,0,90001,0,0
None,8556,771,141,0,0,0,90001,0,0
Voodoo,8557,771,141,1,1,0,90001,0,0
Skull,8558,771,141,2,2,0,90001,0,0
Ritual,8559,771,141,3,3,0,90001,0,0
,8560,768,180,1,1,0,90001,11419668,0
,8561,768,180,2,2,0,90001,12417811,0
,8562,768,180,3,3,0,90001,14735362,0
,8563,768,180,4,4,0,90001,5365012,0
,8564,768,180,5,5,0,90001,1367411,0
,8565,768,180,6,6,0,90001,1343965,0
,8566,768,180,7,7,0,90001,8404663,0
,8567,768,180,8,8,0,90001,10688076,0
,8568,768,180,9,9,0,90001,-8355712,0
,8569,768,180,10,10,0,90001,3947837,0
,8570,768,332,11,70,0,90001,-10326642,0
,8571,768,332,12,71,0,90001,-8564643,0
,8572,768,332,13,72,0,90001,-9668480,0
,8573,768,10,14,100,0,90001,10562065,0
,8574,768,181,15,25,0,90001,14407383,0
,8575,768,181,16,20,0,90001,13254461,0
,8576,768,181,17,22,0,90001,2926677,0
,8577,768,181,18,23,0,90001,2391502,0
,8578,768,181,19,21,0,90001,12420658,0
,8579,768,181,20,24,0,90001,8140708,0
,8580,770,184,1,6,0,90001,14407383,0
,8581,770,184,2,1,0,90001,13254461,0
,8582,770,184,3,3,0,90001,2926677,0
,8583,770,184,4,4,0,90001,2391502,0
,8584,770,184,5,2,0,90001,12420658,0
,8585,770,184,6,5,0,90001,8140708,0
,8586,772,185,1,6,0,90001,14407383,0
,8587,772,185,2,1,0,90001,13254461,0
,8588,772,185,3,3,0,90001,2926677,0
,8589,772,185,4,4,0,90001,2391502,0
,8590,772,185,5,2,0,90001,12420658,0
,8591,772,185,6,5,0,90001,8140708,0
,8592,774,187,1,6,0,90001,14407383,0
,8593,774,187,2,1,0,90001,13254461,0
,8594,774,187,3,3,0,90001,2926677,0
,8595,774,187,4,4,0,90001,2391502,0
,8596,774,187,5,2,0,90001,12420658,0
,8597,774,187,6,5,0,90001,8140708,0
,8604,95,141,19,9,0,90001,-4217514,0
,8605,95,141,20,8,0,90001,-11053448,0
,8606,95,141,21,7,0,90001,-9087842,0
,8610,90,141,19,9,0,90001,-4217514,0
,8611,90,141,20,8,0,90001,-11053448,0
,8612,90,141,21,7,0,90001,-9087842,0
None,8613,768,182,0,0,0,90001,0,0
None,8614,770,183,0,0,0,90001,0,0
None,8615,772,186,0,0,0,90001,0,0
None,8616,774,188,0,0,0,90001,14407383,0
,8619,776,141,0,0,0,90001,-26091,0
,8620,776,141,1,1,0,90001,9605524,0
,8637,778,141,0,5,0,90001,-7864065,-3171485
,8638,778,141,1,2,0,90001,-7864065,-3901356
,8639,778,141,2,4,0,90001,-7864065,-3632293
,8640,778,141,3,7,0,90001,-7864065,-6721422
,8641,778,141,4,8,0,90001,-7864065,-3888308
,8642,778,141,5,6,0,90001,-7864065,-5209771
,8643,778,141,6,1,0,90001,-7864065,-26091
,8644,778,141,7,9,0,90001,-16744193,-3566747
,8645,778,141,8,10,0,90001,-16744193,-7171692
,8646,778,141,9,3,0,90001,-7864065,-3566747
,8647,778,141,10,11,0,90001,-2212179,-7171692
,8648,778,141,11,15,0,90001,-15681864,-3171485
,8649,778,10,12,100,0,90001,1513239,1513239
,8650,778,141,13,12,0,90001,-9510144,-5082320
,8651,778,141,14,13,0,90001,-9510144,-7247282
,8652,778,141,15,14,0,90001,-9510144,-6517119
,8701,782,334,0,5,0,90001,-3171485,0
,8702,782,334,1,2,0,90001,-3901356,0
,8703,782,334,2,4,0,90001,-3632293,0
,8704,782,334,3,7,0,90001,-6721422,0
,8705,782,334,4,8,0,90001,-3888308,0
,8706,782,334,5,6,0,90001,-5209771,0
,8707,782,334,6,1,0,90001,-26091,0
,8708,782,334,7,9,0,90001,-3566747,0
,8709,782,334,8,10,0,90001,-7171692,0
,8710,782,334,9,3,0,90001,-3566747,0
,8711,782,334,10,14,0,90001,-7171692,0
,8712,782,334,11,15,0,90001,-3171485,0
,8713,782,10,12,100,0,90001,197379,197379
,8714,782,334,13,11,0,90001,-5082320,0
,8715,782,334,14,12,0,90001,-7247282,0
,8716,782,334,15,13,0,90001,-6517119,0
,8717,549,10,14,1000,0,90001,0,0
,8718,548,10,15,1000,0,90001,0,0
Hexagons,8719,89,141,7,7,0,90001,0,0
Crystals,8720,89,141,8,8,0,90001,0,0
Shards,8721,89,141,9,9,0,90001,0,0
Diamonds,8722,89,141,10,10,0,90001,0,0
Discs,8723,89,141,11,11,0,90001,0,0
Gems,8724,89,141,12,12,0,90001,0,0
Gears,8725,89,141,13,13,0,90001,0,0
Sprockets,8726,89,141,14,14,0,90001,0,0
Bed Head,8727,87,141,17,17,0,90001,0,0
Curls,8728,87,141,18,18,0,90001,0,0
Chibi,8729,87,141,19,19,0,90001,0,0
Mayhem,8730,82,141,15,15,0,90001,0,0
Hedgehog,8731,82,141,16,16,0,90001,0,0
Parted,8732,82,141,17,17,0,90001,0,0
,8739,83,141,13,11,0,90001,167277,0
,8740,83,141,14,6,0,90001,13410369,0
,8741,83,141,15,2,0,90001,10558228,0
,8742,83,141,16,22,0,90001,3879872,0
,8743,83,141,17,5,0,90001,16346112,0
,8744,83,141,18,23,0,90001,8324533,0
,8751,88,141,13,11,0,90001,167277,0
,8752,88,141,14,6,0,90001,-3366847,0
,8753,88,141,15,2,0,90001,-6218988,0
,8754,88,141,16,21,0,90001,-12897344,0
,8755,88,141,17,5,0,90001,-431104,0
,8756,88,141,18,22,0,90001,8324533,0
None,8757,783,141,0,0,0,90001,0,0
Standard,8758,783,141,1,1,0,90001,0,0
Waxed,8759,783,141,2,2,0,90001,0,0
Bushy,8760,783,141,3,3,0,90001,0,0
Handlebar,8761,783,141,4,4,0,90001,0,0
Styled,8762,783,141,5,5,0,90001,0,0
Split,8763,783,141,6,6,0,90001,0,0
Full,8764,783,141,7,7,0,90001,0,0
None,8765,784,141,0,0,0,90001,0,0
Straight,8766,784,141,1,1,0,90001,0,0
Low,8767,784,141,2,2,0,90001,0,0
Raised,8768,784,141,3,3,0,90001,0,0
Wide,8769,784,141,4,4,0,90001,0,0
Small,8770,784,141,5,5,0,90001,0,0
High,8771,784,141,6,6,0,90001,0,0
Steep,8772,784,141,7,7,0,90001,0,0
Garden,8773,84,141,8,8,0,90001,0,0
Tuskarr,8774,783,141,8,8,0,90001,0,0
Dandy,8775,783,141,9,9,0,90001,0,0
Shocked,8776,783,141,10,10,0,90001,0,0
Bushy,8777,784,141,8,8,0,90001,0,0
,8781,85,141,11,11,0,90001,-6534623,0
,8782,85,141,12,12,0,90001,-11395304,0
,8783,85,141,13,13,0,90001,-13559530,0
,8787,80,141,11,11,0,90001,10242593,0
,8788,80,141,12,12,0,90001,5381912,0
,8789,80,141,13,13,0,90001,3217686,0
,8795,786,313,0,0,0,90001,-26091,0
,8796,786,313,1,1,0,90001,10002579,0
,8797,786,313,2,2,0,90001,12487229,0
,8798,786,313,3,3,0,90001,16416000,0
,8799,786,313,4,4,0,90001,9148647,0
,8899,794,146,0,8,0,90001,-9327810,0
,8900,794,146,1,3,0,90001,-2846464,0
,8901,794,146,2,4,0,90001,-1720576,0
,8902,794,146,3,12,0,90001,-13461871,0
,8903,794,146,4,7,0,90001,-8538833,0
,8904,794,146,5,10,0,90001,-7625825,0
,8905,794,146,6,5,0,90001,-6839977,0
,8906,794,146,7,9,0,90001,-12991946,0
,8907,794,146,8,11,0,90001,-14381183,0
,8908,794,146,9,6,0,90001,-5980374,0
,8909,794,146,10,2,0,90001,-4038383,0
,8910,794,146,11,1,0,90001,-6280448,0
,8911,794,12,12,100,0,90001,5663302,0
,8912,794,146,13,13,0,90001,-8630138,0
,8913,794,142,14,101,0,90001,0,0
,8914,795,146,0,8,0,90001,-9327810,0
,8915,795,146,1,3,0,90001,-2846464,0
,8916,795,146,2,4,0,90001,-1720576,0
,8917,795,146,3,12,0,90001,-13461871,0
,8918,795,146,4,7,0,90001,-8538833,0
,8919,795,146,5,10,0,90001,-7625825,0
,8920,795,146,6,5,0,90001,-6839977,0
,8921,795,146,7,9,0,90001,-12991946,0
,8922,795,146,8,11,0,90001,-14381183,0
,8923,795,146,9,6,0,90001,-5980374,0
,8924,795,146,10,2,0,90001,-4038383,0
,8925,795,146,11,1,0,90001,-6280448,0
,8926,795,12,12,100,0,90001,5663302,0
,8927,795,146,13,13,0,90001,-8630138,0
,8928,795,142,14,101,0,90001,0,0
,8929,794,10,15,102,0,90001,0,0
,8930,795,10,15,102,0,90001,0,0
,8938,360,141,0,0,0,90001,-21376,0
,8939,360,141,1,1,0,90001,-26781,0
,8940,360,141,2,2,0,90001,-552590,0
,8941,360,141,3,3,0,90001,-1864350,0
,8942,360,141,4,4,0,90001,-3376835,0
,8943,360,12,5,100,0,90001,0,0
,8944,360,12,6,101,0,90001,0,0
,8945,360,191,7,70,0,90001,-3822208,0
,8946,360,191,8,71,0,90001,-4672945,0
,8947,360,191,9,72,0,90001,-6325675,0
,8948,360,10,10,102,0,90001,0,0
,8949,360,141,11,11,0,90001,-6534623,0
,8950,360,141,12,12,0,90001,-11395304,0
,8951,360,141,13,13,0,90001,-13559530,0
,8952,368,141,0,2,0,90001,-2583183,0
,8953,368,141,1,1,0,90001,-2450060,0
,8954,368,141,2,5,0,90001,-4293286,0
,8955,368,141,3,3,0,90001,-3435929,0
,8956,368,141,4,4,0,90001,-3111591,0
,8957,368,12,5,100,0,90001,0,0
,8958,368,12,6,101,0,90001,0,0
,8959,368,190,7,72,0,90001,-5136260,0
,8960,368,190,8,71,0,90001,-5527439,0
,8961,368,190,9,70,0,90001,-4414053,0
,8962,368,10,10,102,0,90001,0,0
,8963,368,141,11,11,0,90001,-6534623,0
,8964,368,141,12,12,0,90001,-11395304,0
,8965,368,141,13,13,0,90001,-13559530,0
,8966,361,146,0,0,0,90001,0,0
,8967,361,146,1,1,0,90001,0,0
,8968,361,146,2,2,0,90001,0,0
,8969,361,146,3,3,0,90001,0,0
,8970,361,146,4,4,0,90001,0,0
,8971,361,146,5,5,0,90001,0,0
,8972,361,146,6,6,0,90001,0,0
,8973,361,142,7,7,0,90001,0,0
,8974,361,142,8,8,0,90001,0,0
,8975,361,142,9,9,0,90001,0,0
,8976,361,142,10,10,0,90001,0,0
,8977,361,142,11,11,0,90001,0,0
,8978,361,142,12,12,0,90001,0,0
,8979,361,142,13,13,0,90001,0,0
,8980,369,146,0,0,0,90001,0,0
,8981,369,146,1,1,0,90001,0,0
,8982,369,146,2,2,0,90001,0,0
,8983,369,146,3,3,0,90001,0,0
,8984,369,146,4,4,0,90001,0,0
,8985,369,146,5,5,0,90001,0,0
,8986,369,146,6,6,0,90001,0,0
,8987,369,142,7,7,0,90001,0,0
,8988,369,142,8,8,0,90001,0,0
,8989,369,142,9,9,0,90001,0,0
,8990,369,142,10,10,0,90001,0,0
,8991,369,142,11,11,0,90001,0,0
,8992,369,142,12,12,0,90001,0,0
,8993,369,142,13,13,0,90001,0,0
,8997,797,141,0,0,0,90001,16751125,0
,8998,797,141,1,1,0,90001,-9750248,0
,8999,797,141,2,2,0,90001,9605524,0
,9003,799,141,0,0,0,90001,-26091,0
,9004,799,141,1,1,0,90001,-9750248,0
,9005,799,141,2,2,0,90001,-7171692,0
,9006,552,10,11,101,0,90001,0,0
,9007,553,10,11,101,0,90001,0,0
None,9014,801,141,0,0,0,90001,0,0
Flower,9015,801,141,1,1,0,90001,0,0
,9017,803,141,0,0,0,90001,0,0
,9019,805,141,0,0,0,90001,0,0
,9048,103,141,13,4,0,90001,-42752,0
,9049,103,141,14,9,0,90001,-11886299,0
,9050,103,141,15,2,0,90001,-8383466,0
,9051,103,141,16,26,0,90001,-12624920,0
,9052,103,141,17,30,0,90001,-10080620,0
,9053,103,141,18,24,0,90001,-11560705,0
,9060,108,141,13,3,0,90001,-42752,0
,9061,108,141,14,8,0,90001,-11886299,0
,9062,108,141,15,1,0,90001,-8383466,0
,9063,108,141,16,23,0,90001,-12624920,0
,9064,108,141,17,25,0,90001,-10080620,0
