sound_kit_id,attack_role,creature_name,display_gender_value,display_gender_label,is_female,creature_entry_count,creature_entries,creature_display_ids,creature_model_data_ids,file_count_in_sound_kit,first_attack_filename
1361,attack,Injured Tian Pupil,1,female,yes,1,104971,68877,7578,10,undeadfemalefinalattacka
2933,attack,Injured Tian Pupil,1,female,yes,1,104971,68878,7300,4,nightelffemalemainattackc
8988,attack,Injured Traveler,1,female,yes,1,215330,119608|119609|119612|119613|119618|119619,7692,10,draeneifemalepcattackc
2937,attack,Injured Vanguard,1,female,yes,1,244051,116020|117882,7599,10,humanfeamlemainattackb
43950,attack,Injured Vanguard,1,female,yes,2,168951|174898,96209,12245,10,mon_orcskeleton_attack01
43951,attack_critical,Injured Vanguard,1,female,yes,2,168951|174898,96209,12245,5,mon_orcskeleton_attackcrit01
153711,attack_critical,Injured Vanguard,1,female,yes,2,168951|174898,95963,12322,4,mon_bleaksteel_gladiator_attackcritical_01_153711
153712,attack,Injured Vanguard,1,female,yes,2,168951|174898,95963,12322,7,mon_bleaksteel_gladiator_attack_01_153712
1129,attack,Injured Verdant Watcher,1,female,yes,1,102178,2723,13006,3,dryadattacka
2937,attack,Injured Villager,1,female,yes,2,36962|118811,30217|30218|64095|64096|64633|64634,7599,10,humanfeamlemainattackb
31715,attack,Injured Villager,1,female,yes,1,61498,41980|42047|42048,3968,10,vo_pcpandarenfemale_attack01
53639,attack,Injured Vrykul,1,female,yes,1,103211,25811,2859,10,mon_vrykulfemale_v2_attack_01
53640,attack_critical,Injured Vrykul,1,female,yes,1,103211,25811,2859,5,mon_vrykulfemale_v2_attackcrit_01
225,attack,Injured Warbrave,1,female,yes,1,98220,65706,7576,10,taurenfemalefinalattackb
225,attack,Injured Warbrave (IGC),1,female,yes,1,132418,65706,7576,10,taurenfemalefinalattackb
8992,attack,Injured Warsong Mage,1,female,yes,1,27107,23184,8103,5,bloodelffemalepcattacka
209,attack,Injured Warsong Proxy,1,female,yes,1,27109,23186,7200,12,vo_pcorcfemale_attack_01
225,attack,Injured Warsong Shaman,1,female,yes,1,27108,23183,7576,10,taurenfemalefinalattackb
209,attack,Injured Warsong Warrior,1,female,yes,1,27106,23186,7200,12,vo_pcorcfemale_attack_01
168117,attack,Injured Watcher,1,female,yes,1,163296,93196|93197|93198,11684,10,mon_noisy_kyrian_valiant_attack_10_168117
168118,attack_critical,Injured Watcher,1,female,yes,1,163296,93196|93197|93198,11684,5,mon_noisy_kyrian_valiant_attackcritical_05_168118
2937,attack,Injured West Plains Drifter,1,female,yes,1,106175,32839|32840,7599,10,humanfeamlemainattackb
2925,attack,Injured Wildhammer Raider,1,female,yes,1,143585,36567,7203,10,dwarffemalemainattackc
31715,attack,Inkmaster Trista,1,female,yes,1,62663,42612,3968,10,vo_pcpandarenfemale_attack01
8992,attack,Inn Waitstaff,1,female,yes,1,251356,136781|136782|136783,8103,5,bloodelffemalepcattacka
69118,attack,Inna the Cryptstalker,1,female,yes,1,106245,69536,8891,10,vo_70_vrykul_female_attack_06
69119,attack_critical,Inna the Cryptstalker,1,female,yes,1,106245,69536,8891,4,vo_70_vrykul_female_attackcrit_01
8992,attack,Innalia,1,female,yes,1,18942,16685,8103,5,bloodelffemalepcattacka
2925,attack,Innes Shieldshatter,1,female,yes,1,86840,59989,7203,10,dwarffemalemainattackc
2933,attack,Innkeeper Aelerya,1,female,yes,1,22922,5441,7300,4,nightelffemalemainattackc
2937,attack,Innkeeper Allison,1,female,yes,2,6740|108158,5444,7599,10,humanfeamlemainattackb
2937,attack,Innkeeper Amalia,1,female,yes,1,115173,73677,7599,10,humanfeamlemainattackb
8992,attack,Innkeeper Areyn,1,female,yes,1,249879,140507,8103,5,bloodelffemalepcattacka
22445,attack,Innkeeper Bernice,1,female,yes,1,44177,33702,3142,10,worgenfemale_attack_01
8992,attack,Innkeeper Biribi,1,female,yes,1,19296,18711,8103,5,bloodelffemalepcattacka
2937,attack,Innkeeper Brianna,1,female,yes,1,6727,5407,7599,10,humanfeamlemainattackb
2937,attack,Innkeeper Celeste Goodhutch,1,female,yes,1,23937,21928,7599,10,humanfeamlemainattackb
209,attack,Innkeeper Chall,1,female,yes,1,78769,54701,7200,12,vo_pcorcfemale_attack_01
8992,attack,Innkeeper Delaniel,1,female,yes,2,15433|247804,15530|138978,8103,5,bloodelffemalepcattacka
2933,attack,Innkeeper Dessina,1,female,yes,1,43872,33561,7300,4,nightelffemalemainattackc
18496,attack,Innkeeper Draxle,1,female,yes,1,44190,33713,832,10,goblinfemale_attack02
209,attack,Innkeeper Duras,1,female,yes,1,43606,33569,7200,12,vo_pcorcfemale_attack_01
1361,attack,Innkeeper Durgens,1,female,yes,2,49430|110753,36480,7578,10,undeadfemalefinalattacka
2933,attack,Innkeeper Faralia,1,female,yes,1,16458,10582,7300,4,nightelffemalemainattackc
225,attack,Innkeeper Greul,1,female,yes,1,7737,6554,7576,10,taurenfemalefinalattackb
209,attack,Innkeeper Grilka,1,female,yes,1,18957,5706,7200,12,vo_pcorcfemale_attack_01
209,attack,Innkeeper Gryshka,1,female,yes,5,6929|31433|72488|101027|250519,5706|141926,7200,12,vo_pcorcfemale_attack_01
2937,attack,Innkeeper Hazel Lagras,1,female,yes,1,23731,21710,7599,10,humanfeamlemainattackb
2937,attack,Innkeeper Heather,1,female,yes,2,8931|110583,8185,7599,10,humanfeamlemainattackb
2937,attack,Innkeeper Janene,1,female,yes,2,6272|121801,5429,7599,10,humanfeamlemainattackb
209,attack,Innkeeper Jayka,1,female,yes,1,7731,6551,7200,12,vo_pcorcfemale_attack_01
8992,attack,Innkeeper Jovia,1,female,yes,2,17630|239630,16753|138866,8103,5,bloodelffemalepcattacka
209,attack,Innkeeper Kaylisk,1,female,yes,1,12196,12392,7200,12,vo_pcorcfemale_attack_01
209,attack,Innkeeper Kerntis,1,female,yes,1,43946,33583,7200,12,vo_pcorcfemale_attack_01
209,attack,Innkeeper Keske,1,female,yes,1,115174,73678,7200,12,vo_pcorcfemale_attack_01
2933,attack,Innkeeper Kimlya,1,female,yes,2,6738|134646,5442,7300,4,nightelffemalemainattackc
18496,attack,Innkeeper Kritzle,1,female,yes,1,43945,33582,832,10,goblinfemale_attack02
2933,attack,Innkeeper Kyteran,1,female,yes,1,43420,33361,7300,4,nightelffemalemainattackc
2933,attack,Innkeeper Larisal,1,female,yes,1,43993,5441,7300,4,nightelffemalemainattackc
31715,attack,Innkeeper Lei Lan,1,female,yes,1,59582,42628,3968,10,vo_pcpandarenfemale_attack01
209,attack,Innkeeper Linkasa,1,female,yes,1,43624,12392,7200,12,vo_pcorcfemale_attack_01
2933,attack,Innkeeper Lyshaerya,1,female,yes,1,11103,10565,7300,4,nightelffemalemainattackc
2937,attack,Innkeeper Monica,1,female,yes,1,18649,18234,7599,10,humanfeamlemainattackb
209,attack,Innkeeper Nufa,1,female,yes,1,46642,35198,7200,12,vo_pcorcfemale_attack_01
225,attack,Innkeeper Pala,1,female,yes,2,6746|250521,5487|141928,7576,10,taurenfemalefinalattackb
95752,attack,Innkeeper Petrai,1,female,yes,1,138290,85804,9931,10,vo_735_pc_-_nightborne_elf_female_attack_01
18496,attack,Innkeeper Remi Dodoso,1,female,yes,1,19571,20622,832,10,goblinfemale_attack02
1361,attack,Innkeeper Renee,1,female,yes,3,5688|186012|186013,8190,7578,10,undeadfemalefinalattacka
2933,attack,Innkeeper Saelienne,1,female,yes,2,6735|250513,5439|141922,7300,4,nightelffemalemainattackc
2933,attack,Innkeeper Shaunessy,1,female,yes,1,19495,10582,7300,4,nightelffemalemainattackc
2933,attack,Innkeeper Shaussiy,1,female,yes,1,6737,5441,7300,4,nightelffemalemainattackc
2933,attack,Innkeeper Shyria,1,female,yes,2,7736|44391,6553,7300,4,nightelffemalemainattackc
225,attack,Innkeeper Sikewa,1,female,yes,1,11106,10564,7576,10,taurenfemalefinalattackb
225,attack,Innkeeper Teenycaugh,1,female,yes,1,48599,36201,7576,10,taurenfemalefinalattackb
2937,attack,Innkeeper Teresa,1,female,yes,1,49686,36561,7599,10,humanfeamlemainattackb
2937,attack,Innkeeper Trelayne,1,female,yes,2,6790|107865,8191,7599,10,humanfeamlemainattackb
8992,attack,Innkeeper Velandra,1,female,yes,1,16618,16753,8103,5,bloodelffemalepcattacka
18496,attack,Innkeeper Vizzie,1,female,yes,1,11118,10654,832,10,goblinfemale_attack02
2933,attack,Innkeeper Wylaria,1,female,yes,1,48215,36196,7300,4,nightelffemalemainattackc
2937,attack,Innocent Commoner,1,female,yes,1,136737,81202|81203,7599,10,humanfeamlemainattackb
53723,attack,Innocent Kobold,1,female,yes,2,217004|224880,114527|114714|114715|114716,14295,10,mon_kobold_v2_attack_01
53724,attack_critical,Innocent Kobold,1,female,yes,2,217004|224880,114527|114714|114715|114716,14295,5,mon_kobold_v2_attackcrit_01
209,attack,Innocent Soul,1,female,yes,1,180501,100299,7200,12,vo_pcorcfemale_attack_01
225,attack,Innocent Soul,1,female,yes,1,180501,100301,7576,10,taurenfemalefinalattackb
1361,attack,Innocent Soul,1,female,yes,1,180501,100303,7578,10,undeadfemalefinalattacka
2925,attack,Innocent Soul,1,female,yes,1,180501,100291,7203,10,dwarffemalemainattackc
2937,attack,Innocent Soul,1,female,yes,2,180501|183531,25311|100297,7599,10,humanfeamlemainattackb
3269,attack,Innocent Soul,1,female,yes,1,180501,100293,7130,10,gnomefemalemainattacka
3301,attack,Innocent Soul,1,female,yes,1,180501,100307|100319,7793|10395,9,trollfemalmainattackb
8988,attack,Innocent Soul,1,female,yes,1,180501,100289,7692,10,draeneifemalepcattackc
8992,attack,Innocent Soul,1,female,yes,1,180501,100287,8103,5,bloodelffemalepcattacka
18496,attack,Innocent Soul,1,female,yes,1,180501,100295,832,10,goblinfemale_attack02
22445,attack,Innocent Soul,1,female,yes,1,180501,100305,3142,10,worgenfemale_attack_01
31715,attack,Innocent Soul,1,female,yes,1,180501,100313,3968,10,vo_pcpandarenfemale_attack01
115239,attack,Innocent Soul,1,female,yes,1,180501,100309,10787,10,mon_vulpera_female_attack_10
115240,attack_critical,Innocent Soul,1,female,yes,1,180501,100309,10787,5,mon_vulpera_female_attackcrit_01
115456,attack,Innocent Soul,1,female,yes,1,180501,100311,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Innocent Soul,1,female,yes,1,180501,100311,10532,5,mon_kultiran_female_heavy_attackcrit_02
2925,attack,Innocent Villager,1,female,yes,2,82251|82353,56846,7203,10,dwarffemalemainattackc
3269,attack,Innocent Villager,1,female,yes,2,82251|82353,56849,7130,10,gnomefemalemainattacka
209,attack,Innovative Smith,1,female,yes,1,189070,108860,7200,12,vo_pcorcfemale_attack_01
2937,attack,Innovative Smith,1,female,yes,1,189069,108842,7599,10,humanfeamlemainattackb
8992,attack,Innovative Smith,1,female,yes,1,189069,108856,9935,5,bloodelffemalepcattacka
101479,attack,Innovative Smith,1,female,yes,1,189069,108853,10785,11,vo_801_pc_-_darkiron_dwarf_female_attack_01
110550,attack,Innovative Smith,1,female,yes,1,189070,110219,10845,10,vo_801_pc_maghar_orc_female_attack_01
115456,attack,Inquisitior Cleardawn,1,female,yes,1,126420,81606,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Inquisitior Cleardawn,1,female,yes,1,126420,81606,10532,5,mon_kultiran_female_heavy_attackcrit_02
1361,attack,Inquisitive Scout,1,female,yes,1,193080,110272,7578,10,undeadfemalefinalattacka
2925,attack,Inquisitive Scout,1,female,yes,1,193082,110315,7203,10,dwarffemalemainattackc
18496,attack,Inquisitive Scout,1,female,yes,1,193080,110303,832,10,goblinfemale_attack02
22445,attack,Inquisitive Scout,1,female,yes,1,193082,110329,3142,10,worgenfemale_attack_01
31715,attack,Inquisitive Scout,1,female,yes,1,193080,110327,3968,10,vo_pcpandarenfemale_attack01
115239,attack,Inquisitive Scout,1,female,yes,1,193080,110311,10787,10,mon_vulpera_female_attack_10
115240,attack_critical,Inquisitive Scout,1,female,yes,1,193080,110311,10787,5,mon_vulpera_female_attackcrit_01
115456,attack,Inquisitive Scout,1,female,yes,1,193082,110338,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Inquisitive Scout,1,female,yes,1,193082,110338,10532,5,mon_kultiran_female_heavy_attackcrit_02
2937,attack,Inquisitor,1,female,yes,2,130933|134301,81494,7599,10,humanfeamlemainattackb
115456,attack,Inquisitor Cleardawn,1,female,yes,5,129983|131131|131879|133098|135021,81606,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Inquisitor Cleardawn,1,female,yes,5,129983|131131|131879|133098|135021,81606,10532,5,mon_kultiran_female_heavy_attackcrit_02
166240,attack,Inquisitor Darksion,1,female,yes,1,173718,94230,11803,7,mon_vampire_female_attack_06_166240
166241,attack_critical,Inquisitor Darksion,1,female,yes,1,173718,94230,11803,3,mon_vampire_female_attackcritical_02_166241
95752,attack,Inquisitor Draeleth,1,female,yes,2,144567|247140,91463,9931,10,vo_735_pc_-_nightborne_elf_female_attack_01
2937,attack,Inquisitor Fairbell,1,female,yes,2,204183|211930,113503|116258,7599,10,humanfeamlemainattackb
115456,attack,Inquisitor Joan Cleardawn,1,female,yes,1,131913,81606,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Inquisitor Joan Cleardawn,1,female,yes,1,131913,81606,10532,5,mon_kultiran_female_heavy_attackcrit_02
8988,attack,Inquisitor Liira,1,female,yes,1,98031,65540,7692,10,draeneifemalepcattackc
2937,attack,Inquisitor Mace,1,female,yes,6,122285|131126|131639|135556|136086|136922,81602,7599,10,humanfeamlemainattackb
166240,attack,Inquisitor Otilia,1,female,yes,1,156918,93002,11803,7,mon_vampire_female_attack_06_166240
166241,attack_critical,Inquisitor Otilia,1,female,yes,1,156918,93002,11803,3,mon_vampire_female_attackcritical_02_166241
8992,attack,Inquisitor Salrand,1,female,yes,1,25584,23260,8103,5,bloodelffemalepcattacka
115456,attack,Inquisitor Speaker,1,female,yes,1,229854,115526,10532,9,mon_kultiran_female_heavy_attack_06
115457,attack_critical,Inquisitor Speaker,1,female,yes,1,229854,115526,10532,5,mon_kultiran_female_heavy_attackcrit_02
166240,attack,Inquisitor Stelia,1,female,yes,2,163138|163971,95182,11803,7,mon_vampire_female_attack_06_166240
166241,attack_critical,Inquisitor Stelia,1,female,yes,2,163138|163971,95182,11803,3,mon_vampire_female_attackcritical_02_166241
2937,attack,Inquisitor Thalia,1,female,yes,1,127024,79220,7599,10,humanfeamlemainattackb
2937,attack,Inscription Follower,1,female,yes,2,88614|88615,53958,7599,10,humanfeamlemainattackb
3520,attack,Insidia,1,female,yes,1,96337,64875,1551,4,dragonattackd
209,attack,Insidious Defiler,1,female,yes,1,76969,55018|55019,7200,12,vo_pcorcfemale_attack_01
2925,attack,Inspector Beatings,1,female,yes,1,216907,15715,7203,10,dwarffemalemainattackc
2925,attack,Inspector Bribed,1,female,yes,1,216880,15715,7203,10,dwarffemalemainattackc
2925,attack,Inspector Coward,1,female,yes,1,216882,15715,7203,10,dwarffemalemainattackc
91178,attack,Inspector Gan'wam,1,female,yes,1,128820,80190,10479,10,mon_trollskeleton_attack01
91179,attack_critical,Inspector Gan'wam,1,female,yes,1,128820,80190,10479,5,mon_trollskeleton_attackcrit01
95716,attack,Inspector Guthyn,1,female,yes,1,198963,110484,9937,10,vo_735_pc_-_lightforged_draenei_female_attack_01
2925,attack,Inspector Kickbacks,1,female,yes,1,216883,15715,7203,10,dwarffemalemainattackc
2937,attack,Inspector Valwynna,1,female,yes,1,120287,73485,7599,10,humanfeamlemainattackb
166240,attack,Inspired Citizen,1,female,yes,2,167465|167665,93015|93017|94445|94446|94447,11803,7,mon_vampire_female_attack_06_166240
166241,attack_critical,Inspired Citizen,1,female,yes,2,167465|167665,93015|93017|94445|94446|94447,11803,3,mon_vampire_female_attackcritical_02_166241
168090,attack,Inspired Trainee,1,female,yes,2,170517|170722,99271|99272,11906,10,mon_aspirantfemale_attack_10_168090
168091,attack_critical,Inspired Trainee,1,female,yes,2,170517|170722,99271|99272,11906,5,mon_aspirantfemale_attackcritical_05_168091
367,attack,Instigator Belaphon,1,female,yes,2,199304|201156,112585,13027,3,mdragonspawnattack2
368,attack_critical,Instigator Belaphon,1,female,yes,2,199304|201156,112585,13027,1,mdragonspawnattackcritical1
2933,attack,Instructor Allandria,1,female,yes,1,103081,67995,7300,4,nightelffemalemainattackc
8992,attack,Instructor Cel,1,female,yes,1,251123,138980,8103,5,bloodelffemalepcattacka
168117,attack,Instructor Dani,1,female,yes,1,170507,97304,11684,10,mon_noisy_kyrian_valiant_attack_10_168117
168118,attack_critical,Instructor Dani,1,female,yes,1,170507,97304,11684,5,mon_noisy_kyrian_valiant_attackcritical_05_168118
2933,attack,Instructor Delliana,1,female,yes,1,89672,61816,7300,4,nightelffemalemainattackc
8988,attack,Instructor Kierrii,1,female,yes,1,80797,56023,7692,10,draeneifemalepcattackc
91178,attack,Instructor Kujamak,1,female,yes,1,128797,80172,10479,10,mon_trollskeleton_attack01
91179,attack_critical,Instructor Kujamak,1,female,yes,1,128797,80172,10479,5,mon_trollskeleton_attackcrit01
8992,attack,Instructor Malicia,1,female,yes,2,10505|44442,20981,8103,5,bloodelffemalepcattacka
31715,attack,Instructor Myang,1,female,yes,2,54918|104745,42621,3968,10,vo_pcpandarenfemale_attack01
2937,attack,Instructor Mylva,1,female,yes,1,39413,31441,7599,10,humanfeamlemainattackb
2933,attack,Instructor Nidriel,1,female,yes,2,89661|112114,61740|71963,7300,4,nightelffemalemainattackc
31715,attack,Instructor Starbloom,1,female,yes,1,61407,42013,3968,10,vo_pcpandarenfemale_attack01
8988,attack,Instructor Tarahna,1,female,yes,2,126900|127320,79160,7692,10,draeneifemalepcattackc
31715,attack,Instructor Windblade,1,female,yes,5,58420|58444|58529|58572|58594,40151,3968,10,vo_pcpandarenfemale_attack01
136394,attack,Insurgent Machinist,1,female,yes,1,159758,91212|91213,11489,10,mon_mechagnome_female_attack_01
136395,attack_critical,Insurgent Machinist,1,female,yes,1,159758,91212|91213,11489,5,mon_mechagnome_female_attackcrit_01
185421,attack,Intercessor Razzra,1,female,yes,1,178004,101538,12391,10,mon_mawguardcasterspikes_attack_01_185421
185421,attack_critical,Intercessor Razzra,1,female,yes,1,178004,101538,12391,10,mon_mawguardcasterspikes_attack_01_185421
209,attack,Interested Citizen,1,female,yes,1,251611,29883|67406|72543|72560|72986|108860,7200,12,vo_pcorcfemale_attack_01
225,attack,Interested Citizen,1,female,yes,1,251611,65446,7576,10,taurenfemalefinalattackb
1361,attack,Interested Citizen,1,female,yes,1,251611,44949|44950|72539|72564|73096|85486|85742,7578,10,undeadfemalefinalattacka
2925,attack,Interested Citizen,1,female,yes,1,251797,110315|129535,7203,10,dwarffemalemainattackc
2933,attack,Interested Citizen,1,female,yes,1,251797,129526,7300,4,nightelffemalemainattackc
2937,attack,Interested Citizen,1,female,yes,1,251797,110337|129514|129519,7599,10,humanfeamlemainattackb
3269,attack,Interested Citizen,1,female,yes,1,251797,119975,7130,10,gnomefemalemainattacka
3301,attack,Interested Citizen,1,female,yes,1,251611,46436|46437|46438|72552,7793,9,trollfemalmainattackb
8988,attack,Interested Citizen,1,female,yes,1,251797,129548,7692,10,draeneifemalepcattackc
18496,attack,Interested Citizen,1,female,yes,1,251611,110303|117716,832,10,goblinfemale_attack02
22445,attack,Interested Citizen,1,female,yes,1,251797,110329,3142,10,worgenfemale_attack_01
31715,attack,Interested Citizen,1,female,yes,2,251611|251797,110327|129556,3968,10,vo_pcpandarenfemale_attack01
